Type,Invoice Date,Invoice No,Due Date,Customer,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Tax Exclusive Amount,Total Invoice Amount,Status
Invoice,2025-03-26T00:00:00,JTW101491,2025-04-02T00:00:00,Mentone Grammar,TaxInclusive,EMONS1,1.0,135.0,GST,0,,,,135.0,135.0,489.14,Closed
Invoice,2025-03-26T00:00:00,JTW101491,2025-04-02T00:00:00,Mentone Grammar,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,489.14,Closed
Invoice,2025-03-26T00:00:00,JTW101491,2025-04-02T00:00:00,Mentone Grammar,TaxInclusive,DKSB2212SSS,1.0,209.67,GST,0,,,,209.67,209.67,489.14,Closed
Invoice,2025-03-26T00:00:00,JTW101492,2025-04-02T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,5036.86,Closed
Invoice,2025-03-26T00:00:00,JTW101492,2025-04-02T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,4.0,100.0,GST,0,,,,400.0,400.0,5036.86,Closed
Invoice,2025-03-26T00:00:00,JTW101492,2025-04-02T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,17.0,168.0,GST,0,,,,2856.0,2856.0,5036.86,Closed
Invoice,2025-03-26T00:00:00,JTW101492,2025-04-02T00:00:00,Cardinia Shire Council,TaxInclusive,CARD-SWBLA2501QAKSC,3.0,161.82,GST,0,,,,485.46,485.46,5036.86,Closed
Invoice,2025-03-26T00:00:00,JTW101492,2025-04-02T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,25.0,29.5,GST,0,,,,737.5,737.5,5036.86,Closed
Invoice,2025-04-04T00:00:00,JTW101515,2025-04-11T00:00:00,Cardinia Shire Council,TaxInclusive,1002,20.0,43.25,GST,0,,,,865.0,865.0,993.18,Closed
Invoice,2025-04-04T00:00:00,JTW101515,2025-04-11T00:00:00,Cardinia Shire Council,TaxInclusive,158KC45KEYAP050,1.0,37.89,GST,0,,,,37.89,37.89,993.18,Closed
Invoice,2025-03-26T00:00:00,JTW101493,2025-04-02T00:00:00,Community College Gippsland,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,2025-04-02T00:00:00,Community College Gippsland,TaxInclusive,CUC1B0GAU,1.0,605.8,GST,0,,,,605.8,605.8,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,2025-04-02T00:00:00,Community College Gippsland,TaxInclusive,FES20,1.0,261.9,GST,0,,,,261.9,261.9,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,2025-04-02T00:00:00,Community College Gippsland,TaxInclusive, CSD-WEL2440,1.0,55.0,GST,0,,,,55.0,55.0,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,2025-04-02T00:00:00,Community College Gippsland,TaxInclusive,MISC,1.0,95.0,GST,0,,,,95.0,95.0,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,2025-04-02T00:00:00,Community College Gippsland,TaxInclusive,INSTALL,1.0,2700.0,GST,0,,,,2700.0,2700.0,4199.47,Closed
Invoice,2025-03-28T00:00:00,JTW101494,2025-04-04T00:00:00,Saints College,TaxInclusive,CFAD207BEST10,2.0,131.0,GST,0,,,,262.0,262.0,298.05,Closed
Invoice,2025-03-28T00:00:00,JTW101494,2025-04-04T00:00:00,Saints College,TaxInclusive,POST,1.0,8.95,GST,0,,,,8.95,8.95,298.05,Closed
Invoice,2025-03-28T00:00:00,JTW101495,2025-04-04T00:00:00,J.R. Pryor Pty. Ltd.,TaxInclusive,EM750Z00IMB565,12.0,1016.47,GST,0,,,,12197.64,12197.64,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101495,2025-04-04T00:00:00,J.R. Pryor Pty. Ltd.,TaxInclusive,PSPACEOPT0033,12.0,166.95,GST,0,,,,2003.4,2003.4,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101495,2025-04-04T00:00:00,J.R. Pryor Pty. Ltd.,TaxInclusive,GATEWAYW3CAUS,5.0,500.2,GST,0,,,,2501.0,2501.0,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101495,2025-04-04T00:00:00,J.R. Pryor Pty. Ltd.,TaxInclusive,ESCINSTALL ,12.0,75.0,GST,0,,,,900.0,900.0,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101495,2025-04-04T00:00:00,J.R. Pryor Pty. Ltd.,TaxInclusive,AHGATE,5.0,60.0,GST,0,,,,300.0,300.0,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101496,2025-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-28T00:00:00,JTW101496,2025-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-28T00:00:00,JTW101497,2025-04-04T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,330.0,Closed
Invoice,2025-03-28T00:00:00,JTW101497,2025-04-04T00:00:00,Minaret College,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,330.0,Closed
Invoice,2025-03-28T00:00:00,JTW101498,2025-04-04T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,929.58,Closed
Invoice,2025-03-28T00:00:00,JTW101498,2025-04-04T00:00:00,Minaret College,TaxInclusive,UM150ZRIMB56,1.0,745.07,GST,0,,,,745.07,745.07,929.58,Closed
Invoice,2025-03-28T00:00:00,JTW101499,2025-04-04T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,399.3,Closed
Invoice,2025-03-28T00:00:00,JTW101499,2025-04-04T00:00:00,Minaret College,TaxInclusive,06001046,1.0,48.0,GST,0,,,,48.0,48.0,399.3,Closed
Invoice,2025-03-28T00:00:00,JTW101499,2025-04-04T00:00:00,Minaret College,TaxInclusive,3572SC,1.0,115.0,GST,0,,,,115.0,115.0,399.3,Closed
Invoice,2025-03-28T00:00:00,JTW101499,2025-04-04T00:00:00,Minaret College,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,399.3,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,BOSBM30SSS,3.0,170.0,GST,0,,,,510.0,510.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,09351190,10.0,10.0,GST,0,,,,100.0,100.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,3572SC,4.0,115.0,GST,0,,,,460.0,460.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,COPLEG65IM,13.0,38.35,GST,0,,,,498.55,498.55,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,CARDGATEWAY3AUS,4.0,375.95,GST,0,,,,1503.8,1503.8,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,CARDNODE3,2.0,104.24,GST,0,,,,208.48,208.48,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,PSPACEOPT0033,15.0,171.0,GST,0,,,,2565.0,2565.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,FITTINGS,1.0,350.0,GST,0,,,,350.0,350.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,INSTALL,1.0,2900.0,GST,0,,,,2900.0,2900.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,EM750Z00IMB565,15.0,1016.47,GST,0,,,,15247.05,15247.05,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,2025-04-10T00:00:00,St Margarets Berwick ,TaxInclusive,PANICXS4one,4.0,350.0,GST,0,,,,1400.0,1400.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,GATEWAYW3CAUS,1.0,570.2,GST,0,,,,570.2,570.2,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,RFNODE3,1.0,165.0,GST,0,,,,165.0,165.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,PSPACEOPT0033,13.0,190.45,GST,0,,,,2475.85,2475.85,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,ESCINSTALL ,13.0,80.0,GST,0,,,,1040.0,1040.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,AHGATE,1.0,375.0,GST,0,,,,375.0,375.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,AHNODE,1.0,140.0,GST,0,,,,140.0,140.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,UM350ZRIMB38,10.0,807.5,GST,0,,,,8075.0,8075.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,EM750Z00IMBB65,2.0,1017.74,GST,0,,,,2035.48,2035.48,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,2025-04-10T00:00:00,Minaret College,TaxInclusive,EM756Z00IMBB65,1.0,1098.15,GST,0,,,,1098.15,1098.15,17682.15,Closed
Invoice,2025-04-04T00:00:00,JTW101514,2025-04-11T00:00:00,Hilltonia Homestead Pty Ltd,TaxInclusive,PCMULCB,50.0,2.08,GST,0,,,,104.0,104.0,116.0,Closed
Invoice,2025-04-04T00:00:00,JTW101514,2025-04-11T00:00:00,Hilltonia Homestead Pty Ltd,TaxInclusive,POST,1.0,12.0,GST,0,,,,12.0,12.0,116.0,Closed
Invoice,2025-04-09T00:00:00,JTW101521,2025-04-16T00:00:00,Texco Contracting Pty Ltd ,TaxInclusive,ACS50ISO,10.0,14.85,GST,0,,,,148.5,148.5,772.2,Closed
Invoice,2025-04-09T00:00:00,JTW101521,2025-04-16T00:00:00,Texco Contracting Pty Ltd ,TaxInclusive,PRX-DISC-MF-W,42.0,14.85,GST,0,,,,623.7,623.7,772.2,Closed
Invoice,2025-04-10T00:00:00,JTW101532,2025-04-17T00:00:00,Mentone Grammar,TaxInclusive,CSV5D2070050,1.0,450.0,GST,0,,,,450.0,450.0,495.0,Closed
Invoice,2025-04-07T00:00:00,JTW101517,2025-04-14T00:00:00,LifeHouse Church Melbourne,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,401.5,Closed
Invoice,2025-04-07T00:00:00,JTW101517,2025-04-14T00:00:00,LifeHouse Church Melbourne,TaxInclusive,REPEATER03AU,1.0,165.0,GST,0,,,,165.0,165.0,401.5,Closed
Invoice,2025-04-07T00:00:00,JTW101517,2025-04-14T00:00:00,LifeHouse Church Melbourne,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,401.5,Closed
Invoice,2025-04-07T00:00:00,JTW101518,2025-04-14T00:00:00,South Eastern Masonic Centre,TaxInclusive,VOUCHKSMRENEW,1.0,437.06,GST,0,,,,437.06,437.06,480.77,Closed
Invoice,2025-04-08T00:00:00,JTW101519,2025-04-15T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1872.2,Closed
Invoice,2025-04-08T00:00:00,JTW101519,2025-04-15T00:00:00,Cardinia Shire Council,TaxInclusive,CARDWBLA5590QAKSC,8.0,173.0,GST,0,,,,1384.0,1384.0,1872.2,Closed
Invoice,2025-04-08T00:00:00,JTW101519,2025-04-15T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,1872.2,Closed
Invoice,2025-04-08T00:00:00,JTW101519,2025-04-15T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,4.0,29.5,GST,0,,,,118.0,118.0,1872.2,Closed
Invoice,2025-04-08T00:00:00,JTW101520,2025-04-15T00:00:00,Mater Christi College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1643.87,Closed
Invoice,2025-04-08T00:00:00,JTW101520,2025-04-15T00:00:00,Mater Christi College,TaxInclusive,UM350ZRIMB38,1.0,807.48,GST,0,,,,807.48,807.48,1643.87,Closed
Invoice,2025-04-08T00:00:00,JTW101520,2025-04-15T00:00:00,Mater Christi College,TaxInclusive,PSPACEOPT0033,1.0,186.95,GST,0,,,,186.95,186.95,1643.87,Closed
Invoice,2025-04-08T00:00:00,JTW101520,2025-04-15T00:00:00,Mater Christi College,TaxInclusive,LAB1,4.0,100.0,GST,0,,,,400.0,400.0,1643.87,Closed
Invoice,2025-04-09T00:00:00,JTW101522,2025-04-16T00:00:00,Texco Contracting Pty Ltd ,TaxInclusive,PRX-ISO-CONFIG,1.0,93.5,GST,0,,,,93.5,93.5,93.5,Closed
Invoice,2025-04-10T00:00:00,JTW101523,2025-04-17T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#80002,1.0,1140.0,GST,0,,,,912.0,912.0,2054.8,Closed
Invoice,2025-04-10T00:00:00,JTW101523,2025-04-17T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#30655,3.0,125.0,GST,0,,,,300.0,300.0,2054.8,Closed
Invoice,2025-04-10T00:00:00,JTW101523,2025-04-17T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#30673,1.0,230.0,GST,0,,,,184.0,184.0,2054.8,Closed
Invoice,2025-04-10T00:00:00,JTW101523,2025-04-17T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#58469,1.0,590.0,GST,0,,,,472.0,472.0,2054.8,Closed
Invoice,2025-04-10T00:00:00,JTW101524,2025-04-17T00:00:00,LifeHouse Church Melbourne,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1560.13,Closed
Invoice,2025-04-10T00:00:00,JTW101524,2025-04-17T00:00:00,LifeHouse Church Melbourne,TaxInclusive,AM950,1.0,1218.3,GST,0,,,,1218.3,1218.3,1560.13,Closed
Invoice,2025-04-10T00:00:00,JTW101524,2025-04-17T00:00:00,LifeHouse Church Melbourne,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,1560.13,Closed
Invoice,2025-04-10T00:00:00,JTW101525,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,1.0,29.5,GST,0,,,,29.5,29.5,217.25,Closed
Invoice,2025-04-10T00:00:00,JTW101525,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,1.0,168.0,GST,0,,,,168.0,168.0,217.25,Closed
Invoice,2025-04-10T00:00:00,JTW101526,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1196.18,Closed
Invoice,2025-04-10T00:00:00,JTW101526,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,NBE3130N30CSBD,1.0,987.44,GST,0,,,,987.44,987.44,1196.18,Closed
Invoice,2025-04-10T00:00:00,JTW101527,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,137.5,GST,0,,,,137.5,137.5,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,187.5,GST,0,,,,187.5,187.5,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,100.0,GST,0,,,,100.0,100.0,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,100.0,GST,0,,,,100.0,100.0,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,137.5,GST,0,,,,137.5,137.5,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,162.5,GST,0,,,,162.5,162.5,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,200.0,GST,0,,,,200.0,200.0,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101528,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,10.0,29.5,GST,0,,,,295.0,295.0,324.5,Closed
Invoice,2025-04-10T00:00:00,JTW101529,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-04-10T00:00:00,JTW101529,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-04-10T00:00:00,JTW101530,2025-04-17T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,990.0,Closed
Invoice,2025-04-10T00:00:00,JTW101530,2025-04-17T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,LAB1,8.0,100.0,GST,0,,,,800.0,800.0,990.0,Closed
Invoice,2025-04-10T00:00:00,JTW101531,2025-04-17T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,1.0,29.5,GST,0,,,,29.5,29.5,32.45,Closed
Invoice,2025-04-16T00:00:00,JTW101533,2025-04-23T00:00:00,Killester College,TaxInclusive,SAMKIT9,1.0,13383.0,GST,0,,,,13383.0,13383.0,14721.3,Closed
Invoice,2025-05-01T00:00:00,JTW101548,2025-05-08T00:00:00,MBE POINT COOK,TaxInclusive,P2GSM,1.0,45.1,GST,0,,,,45.1,45.1,45.1,Closed
Invoice,2025-05-01T00:00:00,JTW101549,2025-05-08T00:00:00,New Plumbing Solutions ,TaxInclusive,P2GSMDOM,2.0,43.64,GST,0,,,,87.28,87.28,96.01,Closed
Invoice,2025-05-01T00:00:00,JTW101550,2025-05-08T00:00:00,Ausgroup Alliance,TaxInclusive,P2GSMDOM,1.0,45.0,GST,0,,,,45.0,45.0,49.5,Closed
Invoice,2025-05-01T00:00:00,JTW101551,2025-05-08T00:00:00,DINEAMIC,TaxInclusive,P2GSM,1.0,41.5,GST,0,,,,41.5,41.5,45.65,Closed
Invoice,2025-05-01T00:00:00,JTW101552,2025-05-09T00:00:00,Marcel Harvey,TaxInclusive,P2GSM,1.0,34.2,GST,0,,,,34.2,34.2,37.62,Closed
Invoice,2025-05-01T00:00:00,JTW101553,2025-05-08T00:00:00,Locksmith Services ,TaxInclusive,P2GSMDOM,1.0,50.0,GST,0,,,,50.0,50.0,55.0,Closed
Invoice,2025-05-01T00:00:00,JTW101554,2025-05-16T00:00:00,Ultra Fine Foods Victoria Office,TaxInclusive,P2GSMDOM,1.0,48.0,GST,0,,,,48.0,48.0,48.0,Closed
Invoice,2025-05-01T00:00:00,JTW101555,2025-05-08T00:00:00,Teresa Congiu,TaxInclusive,P2GSM,12.0,41.0,GST,0,,,,492.0,492.0,541.2,Closed
Invoice,2025-05-01T00:00:00,JTW101556,2025-05-23T00:00:00,Kilvington Grammar School,TaxInclusive,P2GSM,3.0,95.0,GST,0,,,,285.0,285.0,285.0,Closed
Invoice,2025-05-01T00:00:00,JTW101557,2025-05-16T00:00:00,Palliative Care South East Ltd.,TaxInclusive,P2GSM,3.0,48.56,GST,0,,,,145.68,145.68,160.25,Closed
Invoice,2025-05-01T00:00:00,JTW101558,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101558,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101559,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,338.8,Closed
Invoice,2025-05-01T00:00:00,JTW101559,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,338.8,Closed
Invoice,2025-05-01T00:00:00,JTW101559,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,DKMS2602SSS,1.0,108.0,GST,0,,,,108.0,108.0,338.8,Closed
Invoice,2025-05-01T00:00:00,JTW101560,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101560,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101561,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101561,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101562,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101562,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-04-24T00:00:00,JTW101534,2025-05-01T00:00:00,Killester College,TaxInclusive,INSTALL,1.0,15818.15,GST,0,,,,15818.15,15818.15,17399.97,Closed
Invoice,2025-04-24T00:00:00,JTW101535,2025-05-01T00:00:00,Cardinia Shire Council,TaxInclusive,CCTVSIGN,3.0,48.0,GST,0,,,,144.0,144.0,158.4,Closed
Invoice,2025-04-24T00:00:00,JTW101536,2025-05-01T00:00:00,Monterey Secondary College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,6576.64,Closed
Invoice,2025-04-24T00:00:00,JTW101536,2025-05-01T00:00:00,Monterey Secondary College,TaxInclusive,EM750Z00IMBB65,4.0,1017.74,GST,0,,,,4070.96,4070.96,6576.64,Closed
Invoice,2025-04-24T00:00:00,JTW101536,2025-05-01T00:00:00,Monterey Secondary College,TaxInclusive,PSPACEOPT0033,4.0,186.95,GST,0,,,,747.8,747.8,6576.64,Closed
Invoice,2025-04-24T00:00:00,JTW101536,2025-05-01T00:00:00,Monterey Secondary College,TaxInclusive,3572SC,4.0,115.0,GST,0,,,,460.0,460.0,6576.64,Closed
Invoice,2025-04-24T00:00:00,JTW101536,2025-05-01T00:00:00,Monterey Secondary College,TaxInclusive,INSTALL,4.0,150.0,GST,0,,,,600.0,600.0,6576.64,Closed
Invoice,2025-04-28T00:00:00,JTW101537,2025-05-05T00:00:00,Harkaway Hills College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101537,2025-05-05T00:00:00,Harkaway Hills College,TaxInclusive,LAB1,5.0,100.0,GST,0,,,,500.0,500.0,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101537,2025-05-05T00:00:00,Harkaway Hills College,TaxInclusive,CUC1B0GAU,2.0,619.0,GST,0,,,,1238.0,1238.0,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101537,2025-05-05T00:00:00,Harkaway Hills College,TaxInclusive,WRDM0M4B,2.0,585.0,GST,0,,,,1170.0,1170.0,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101537,2025-05-05T00:00:00,Harkaway Hills College,TaxInclusive,PSPACEOPT0033,2.0,166.95,GST,0,,,,333.9,333.9,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,50.0,50.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,EM750Z00IMBB65,5.0,1017.74,GST,0,,,,2544.35,2544.35,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,CUC1B0GAU,2.0,605.8,GST,0,,,,605.8,605.8,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,WRDB0E4B,2.0,570.0,GST,0,,,,570.0,570.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,CS9001,1.0,199.0,GST,0,,,,99.5,99.5,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,CSD-1200,1.0,22.0,GST,0,,,,11.0,11.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,UR32SL04AUP,1.0,370.0,GST,0,,,,185.0,185.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,DKMS2602SSS,5.0,108.0,GST,0,,,,270.0,270.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,INSTALL,1.0,1800.0,GST,0,,,,900.0,900.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,2025-05-05T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,L547548S,4.0,28.0,GST,0,,,,56.0,56.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101539,2025-05-05T00:00:00,Saints College,TaxInclusive,SALTO-MAINT,146.0,14.2,GST,0,,,,2073.2,2073.2,2073.2,Closed
Invoice,2025-04-28T00:00:00,JTW101540,2025-05-05T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,110.0,110.0,220.0,Closed
Invoice,2025-04-28T00:00:00,JTW101540,2025-05-05T00:00:00,Mentone Grammar,TaxInclusive,LAB1,1.0,110.0,GST,0,,,,110.0,110.0,220.0,Closed
