Type,Invoice Date,Invoice No,Due Date,Customer,Source Code,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Total Invoice Amount,Status
Invoice,2025-04-24T00:00:00,JTW101536,,Monterey Secondary College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,6576.64,Closed
Invoice,2025-04-24T00:00:00,JTW101536,,Monterey Secondary College,,TaxInclusive,,4.0,1017.74,GST,0,,,,4070.96,6576.64,Closed
Invoice,2025-04-24T00:00:00,JTW101536,,Monterey Secondary College,,TaxInclusive,Bluenet option per door ,4.0,186.95,GST,0,,,,747.8,6576.64,Closed
Invoice,2025-04-24T00:00:00,JTW101536,,Monterey Secondary College,,TaxInclusive,LOCKWOOD PRIMARY LOCK 3572 SC,4.0,115.0,GST,0,,,,460.0,6576.64,Closed
Invoice,2025-04-24T00:00:00,JTW101536,,Monterey Secondary College,,TaxInclusive,INSTALLATION ,4.0,150.0,GST,0,,,,600.0,6576.64,Closed
Invoice,2025-04-28T00:00:00,JTW101537,,Harkaway Hills College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101537,,Harkaway Hills College,,TaxInclusive,1 HOURS LABOUR,5.0,100.0,GST,0,,,,500.0,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101537,,Harkaway Hills College,,TaxInclusive,,2.0,619.0,GST,0,,,,1238.0,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101537,,Harkaway Hills College,,TaxInclusive,,2.0,585.0,GST,0,,,,1170.0,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101537,,Harkaway Hills College,,TaxInclusive,Bluenet option per door ,2.0,166.95,GST,0,,,,333.9,3676.09,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,50.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,,5.0,1017.74,GST,0,,,,2544.35,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,,2.0,605.8,GST,0,,,,605.8,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,SALTO XS4 2.0 WRD BLE DESfire ,2.0,570.0,GST,0,,,,570.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,"CS 5 Amp Power Supply, with AC",1.0,199.0,GST,0,,,,99.5,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,12V 7.0Ah Sealed Lead Acid Bat,1.0,22.0,GST,0,,,,11.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,,1.0,370.0,GST,0,,,,185.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,,5.0,108.0,GST,0,,,,270.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,INSTALLATION ,1.0,1800.0,GST,0,,,,900.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101538,,Warrandale Industries Pty Ltd,,TaxInclusive,,4.0,28.0,GST,0,,,,56.0,5820.82,Closed
Invoice,2025-04-28T00:00:00,JTW101539,,Saints College,,TaxInclusive,SALTO ESCUTHEON BATTERY ,146.0,14.2,GST,0,,,,2073.2,2073.2,Closed
Invoice,2025-04-28T00:00:00,JTW101540,,Mentone Grammar,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,220.0,Closed
Invoice,2025-04-28T00:00:00,JTW101540,,Mentone Grammar,,TaxInclusive,1 HOURS LABOUR,1.0,110.0,GST,0,,,,110.0,220.0,Closed
Invoice,2025-04-28T00:00:00,JTW101541,,Aquinas College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,677.6,Closed
Invoice,2025-04-28T00:00:00,JTW101541,,Aquinas College,,TaxInclusive,,2.0,118.8,GST,0,,,,237.6,677.6,Closed
Invoice,2025-04-28T00:00:00,JTW101541,,Aquinas College,,TaxInclusive,1 HOURS LABOUR,3.0,110.0,GST,0,,,,330.0,677.6,Closed
Invoice,2025-04-28T00:00:00,JTW101542,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,613.8,Closed
Invoice,2025-04-28T00:00:00,JTW101542,,Minaret College,,TaxInclusive,,1.0,118.8,GST,0,,,,118.8,613.8,Closed
Invoice,2025-04-28T00:00:00,JTW101542,,Minaret College,,TaxInclusive,1 HOURS LABOUR,3.5,110.0,GST,0,,,,385.0,613.8,Closed
Invoice,2025-04-28T00:00:00,JTW101543,,Saints College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,166.0,Closed
Invoice,2025-04-28T00:00:00,JTW101543,,Saints College,,TaxInclusive,SALTO ESCUTHEON BATTERY ,2.0,28.0,GST,0,,,,56.0,166.0,Closed
Invoice,2025-04-28T00:00:00,JTW101544,,Saints College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,1339.51,Closed
Invoice,2025-04-28T00:00:00,JTW101544,,Saints College,,TaxInclusive,,1.0,1119.51,GST,0,,,,1119.51,1339.51,Closed
Invoice,2025-04-28T00:00:00,JTW101544,,Saints College,,TaxInclusive,1 HOURS LABOUR,1.0,110.0,GST,0,,,,110.0,1339.51,Closed
Invoice,2025-04-29T00:00:00,JTW101545,,Eclat,,TaxInclusive,,1.0,2132.09,GST,0,,,,2132.09,2132.09,Closed
Invoice,2025-04-30T00:00:00,JTW101546,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,,Cardinia Shire Council,,TaxInclusive,,1.0,955.71,GST,0,,,,955.71,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,,Cardinia Shire Council,,TaxInclusive,,4.0,125.0,GST,0,,,,500.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,,Cardinia Shire Council,,TaxInclusive,,1.0,598.0,GST,0,,,,598.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,,Cardinia Shire Council,,TaxInclusive,,2.0,230.0,GST,0,,,,460.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,4.5,100.0,GST,0,,,,450.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,,Cardinia Shire Council,,TaxInclusive,DESCRIPTION,1.0,55.0,GST,0,,,,55.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101547,,Cardinia Shire Council,,TaxInclusive,CARD - SWBL83/45QAKSC PADLOCK ,1.0,168.0,GST,0,,,,168.0,184.8,Closed
Invoice,2025-05-01T00:00:00,JTW101548,,MBE POINT COOK,,TaxInclusive,GSM ALARM MONITORING ,1.0,45.1,GST,0,,,,45.1,45.1,Closed
Invoice,2025-05-01T00:00:00,JTW101549,,New Plumbing Solutions ,,TaxInclusive,GSM ALARM MONITORING ,2.0,43.64,GST,0,,,,87.28,96.01,Closed
Invoice,2025-05-01T00:00:00,JTW101550,,Ausgroup Alliance,,TaxInclusive,GSM ALARM MONITORING ,1.0,45.0,GST,0,,,,45.0,49.5,Closed
Invoice,2025-05-01T00:00:00,JTW101551,,DINEAMIC,,TaxInclusive,GSM ALARM MONITORING ,1.0,41.5,GST,0,,,,41.5,45.65,Closed
Invoice,2025-05-01T00:00:00,JTW101552,,Marcel Harvey,,TaxInclusive,GSM ALARM MONITORING ,1.0,34.2,GST,0,,,,34.2,37.62,Closed
Invoice,2025-05-01T00:00:00,JTW101553,,Locksmith Services ,,TaxInclusive,GSM ALARM MONITORING ,1.0,50.0,GST,0,,,,50.0,55.0,Closed
Invoice,2025-05-01T00:00:00,JTW101554,,Ultra Fine Foods Victoria Office,,TaxInclusive,GSM ALARM MONITORING ,1.0,48.0,GST,0,,,,48.0,48.0,Closed
Invoice,2025-05-01T00:00:00,JTW101555,,Teresa Congiu,,TaxInclusive,GSM ALARM MONITORING ,12.0,41.0,GST,0,,,,492.0,541.2,Closed
Invoice,2025-05-01T00:00:00,JTW101556,,Kilvington Grammar School,,TaxInclusive,GSM ALARM MONITORING ,3.0,95.0,GST,0,,,,285.0,285.0,Closed
Invoice,2025-05-01T00:00:00,JTW101557,,Palliative Care South East Ltd.,,TaxInclusive,GSM ALARM MONITORING ,3.0,48.56,GST,0,,,,145.68,160.25,Closed
Invoice,2025-05-01T00:00:00,JTW101558,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101558,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101559,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,338.8,Closed
Invoice,2025-05-01T00:00:00,JTW101559,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,338.8,Closed
Invoice,2025-05-01T00:00:00,JTW101559,,Cardinia Shire Council,,TaxInclusive,,1.0,108.0,GST,0,,,,108.0,338.8,Closed
Invoice,2025-05-01T00:00:00,JTW101560,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101560,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101561,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101561,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101562,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101562,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101563,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101563,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101564,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101564,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-05T00:00:00,JTW101565,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,,Cardinia Shire Council,,TaxInclusive,,3.0,176.4,GST,0,,,,529.2,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,,Cardinia Shire Council,,TaxInclusive,Bilock Euro cylinder ,2.0,270.0,GST,0,,,,540.0,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,,Cardinia Shire Council,,TaxInclusive,CARD - RCUT BI-LOCK,4.0,29.5,GST,0,,,,118.0,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,,Cardinia Shire Council,,TaxInclusive,,2.0,54.7,GST,0,,,,109.4,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,3.0,100.0,GST,0,,,,300.0,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101566,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,,Cardinia Shire Council,,TaxInclusive,SWBLA5590QAKSC,6.0,165.0,GST,0,,,,990.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,,Cardinia Shire Council,,TaxInclusive,CARD - SWBLSA5212,1.0,224.0,GST,0,,,,224.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,,Cardinia Shire Council,,TaxInclusive,CARD - SWBL83/45QAKSC PADLOCK ,6.0,168.0,GST,0,,,,1008.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,,Cardinia Shire Council,,TaxInclusive,201 Bi-lock cylinder ,2.0,161.82,GST,0,,,,323.64,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,,Cardinia Shire Council,,TaxInclusive,CARD - RCUT BI-LOCK,10.0,29.5,GST,0,,,,295.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,3.0,100.0,GST,0,,,,300.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101567,,Cardinia Shire Council,,TaxInclusive,,2.0,65.04,GST,0,,,,130.08,143.09,Closed
Invoice,2025-05-06T00:00:00,JTW101568,,Minaret College,,TaxInclusive,,3.0,558.0,GST,0,,,,1674.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101568,,Minaret College,,TaxInclusive,INSTALLATION ,1.0,2000.0,GST,0,,,,2000.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101568,,Minaret College,,TaxInclusive,CONNECTORS/CABLE/CONDUIT,1.0,350.0,GST,0,,,,350.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101568,,Minaret College,,TaxInclusive,4G ROUTER WITH WIFI AND 4 PORT,1.0,189.0,GST,0,,,,189.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101568,,Minaret College,,TaxInclusive,DESCRIPTION,1.0,95.0,GST,0,,,,95.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101569,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,566.5,Closed
Invoice,2025-05-06T00:00:00,JTW101569,,Minaret College,,TaxInclusive,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,115.0,GST,0,,,,115.0,566.5,Closed
Invoice,2025-05-06T00:00:00,JTW101569,,Minaret College,,TaxInclusive,1 HOURS LABOUR,3.0,100.0,GST,0,,,,300.0,566.5,Closed
Invoice,2025-05-06T00:00:00,JTW101570,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,3097.32,Closed
Invoice,2025-05-06T00:00:00,JTW101570,,Minaret College,,TaxInclusive,,3.0,755.25,GST,0,,,,2265.75,3097.32,Closed
Invoice,2025-05-06T00:00:00,JTW101570,,Minaret College,,TaxInclusive, D/LATCH 530-12 SC 60MM B/SET,3.0,40.0,GST,0,,,,120.0,3097.32,Closed
Invoice,2025-05-06T00:00:00,JTW101570,,Minaret College,,TaxInclusive,SALTO ESCUTCHEON INSTALL,3.0,110.0,GST,0,,,,330.0,3097.32,Closed
Invoice,2025-05-06T00:00:00,JTW101571,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1017.78,Closed
Invoice,2025-05-06T00:00:00,JTW101571,,Minaret College,,TaxInclusive,,1.0,755.25,GST,0,,,,755.25,1017.78,Closed
Invoice,2025-05-06T00:00:00,JTW101571,,Minaret College,,TaxInclusive,SALTO ESCUTCHEON INSTALL,1.0,70.0,GST,0,,,,70.0,1017.78,Closed
Invoice,2025-05-06T00:00:00,JTW101572,,Heidelberg Primary School,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,167.2,Closed
Invoice,2025-05-06T00:00:00,JTW101572,,Heidelberg Primary School,,TaxInclusive,4 x LR1 BATTERIES INSTALLED,2.0,26.0,GST,0,,,,52.0,167.2,Closed
Invoice,2025-05-06T00:00:00,JTW101573,,Mentone Grammar,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,129.25,Closed
Invoice,2025-05-06T00:00:00,JTW101573,,Mentone Grammar,,TaxInclusive,AAA Battery,3.0,2.5,GST,0,,,,7.5,129.25,Closed
Invoice,2025-05-06T00:00:00,JTW101573,,Mentone Grammar,,TaxInclusive,CR123A BATTERY ,1.0,10.0,GST,0,,,,10.0,129.25,Closed
Invoice,2025-05-06T00:00:00,JTW101574,,Excel Strata Managers Pty Ltd,,TaxInclusive,"IR SIFER-P 2-Button Remote, Wi",40.0,68.0,GST,0,,,,2720.0,2992.0,Closed
Invoice,2025-05-07T00:00:00,JTW101575,,Eclat,,TaxInclusive,,2.0,109.0,GST,0,,,,218.0,249.65,Closed
Invoice,2025-05-07T00:00:00,JTW101575,,Eclat,,TaxInclusive,POSTAGE,1.0,8.95,GST,0,,,,8.95,249.65,Closed
Invoice,2025-05-09T00:00:00,JTW101576,,Hilltonia Homestead Pty Ltd,,TaxInclusive,,1.0,565.25,GST,0,,,,565.25,621.78,Closed
Invoice,2025-05-09T00:00:00,JTW101577,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,770.0,Closed
Invoice,2025-05-09T00:00:00,JTW101577,,Minaret College,,TaxInclusive,1 HOURS LABOUR,6.0,100.0,GST,0,,,,600.0,770.0,Closed
Invoice,2025-05-09T00:00:00,JTW101578,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,330.0,Closed
Invoice,2025-05-09T00:00:00,JTW101578,,Minaret College,,TaxInclusive,1 HOURS LABOUR,2.0,100.0,GST,0,,,,200.0,330.0,Closed
Invoice,2025-05-09T00:00:00,JTW101579,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1883.2,Closed
Invoice,2025-05-09T00:00:00,JTW101579,,Cardinia Shire Council,,TaxInclusive,,6.0,47.5,GST,0,,,,285.0,1883.2,Closed
Invoice,2025-05-09T00:00:00,JTW101579,,Cardinia Shire Council,,TaxInclusive,INSTALLATION ,1.0,1200.0,GST,0,,,,1200.0,1883.2,Closed
Invoice,2025-05-09T00:00:00,JTW101579,,Cardinia Shire Council,,TaxInclusive,12V 7.0Ah Sealed Lead Acid Bat,1.0,39.0,GST,0,,,,39.0,1883.2,Closed
Invoice,2025-05-09T00:00:00,JTW101579,,Cardinia Shire Council,,TaxInclusive,12V 18Ah Sealed Lead Acid Batt,1.0,88.0,GST,0,,,,88.0,1883.2,Closed
Invoice,2025-05-12T00:00:00,JTW101580,,VICSES Narre Warren Unit,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,,VICSES Narre Warren Unit,,TaxInclusive,"FES20M Strike, 1490kg, Aus. FP",1.0,286.0,GST,0,,,,286.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,,VICSES Narre Warren Unit,,TaxInclusive,,1.0,378.0,GST,0,,,,378.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,,VICSES Narre Warren Unit,,TaxInclusive,ACSS DOOR LOOP DL045 450x12.7M,1.0,45.0,GST,0,,,,45.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,,VICSES Narre Warren Unit,,TaxInclusive,,1.0,49.15,GST,0,,,,49.15,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,,VICSES Narre Warren Unit,,TaxInclusive,INSTALLATION ,1.0,1200.0,GST,0,,,,1200.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,,VICSES Narre Warren Unit,,TaxInclusive,SWBLA5590QAKSC,1.0,225.0,GST,0,,,,225.0,2511.47,Closed
Invoice,2025-05-13T00:00:00,JTW101581,,Monterey Secondary College,,TaxInclusive,,1.0,375.0,GST,0,,,,375.0,412.5,Closed
Invoice,2025-05-13T00:00:00,JTW101582,,McClelland College,,TaxInclusive,,2.0,333.0,GST,0,,,,666.0,745.8,Closed
Invoice,2025-05-13T00:00:00,JTW101582,,McClelland College,,TaxInclusive,POSTAGE,1.0,12.0,GST,0,,,,12.0,745.8,Closed
Invoice,2025-05-13T00:00:00,JTW101583,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,385.0,Closed
Invoice,2025-05-13T00:00:00,JTW101583,,Minaret College,,TaxInclusive,1 HOURS LABOUR,2.5,100.0,GST,0,,,,250.0,385.0,Closed
Invoice,2025-05-14T00:00:00,JTW101584,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,1152.23,Closed
Invoice,2025-05-14T00:00:00,JTW101584,,Minaret College,,TaxInclusive,,1.0,888.23,GST,0,,,,888.23,1152.23,Closed
Invoice,2025-05-14T00:00:00,JTW101584,,Minaret College,,TaxInclusive, D/LATCH 530-12 SC 60MM B/SET,1.0,44.0,GST,0,,,,44.0,1152.23,Closed
Invoice,2025-05-14T00:00:00,JTW101584,,Minaret College,,TaxInclusive,1 HOURS LABOUR,1.0,110.0,GST,0,,,,110.0,1152.23,Closed
Invoice,2025-05-14T00:00:00,JTW101585,,Cardinia Shire Council,,TaxInclusive,AFTER HOURS ONSITE  CHARGE,1.0,253.0,GST,0,,,,253.0,385.0,Closed
Invoice,2025-05-14T00:00:00,JTW101585,,Cardinia Shire Council,,TaxInclusive,AFTER HOURS LABOUR,1.0,132.0,GST,0,,,,132.0,385.0,Closed
Invoice,2025-05-15T00:00:00,JTW101586,,Melbcon Pty Ltd ,,TaxInclusive,SALTO XS4 BLE LOCKER LOCK suit,4.0,468.55,GST,0,,,,1874.2,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101586,,Melbcon Pty Ltd ,,TaxInclusive,DALCO BARREL BOLT NECKED 1731x,4.0,25.0,GST,0,,,,100.0,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101586,,Melbcon Pty Ltd ,,TaxInclusive,1 HOURS LABOUR,3.0,100.0,GST,0,,,,300.0,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101586,,Melbcon Pty Ltd ,,TaxInclusive,XS4 Escutcheon original +wide ,1.0,1008.76,GST,0,,,,1008.76,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101586,,Melbcon Pty Ltd ,,TaxInclusive,,1.0,802.7,GST,0,,,,802.7,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101587,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101587,,Cardinia Shire Council,,TaxInclusive,,2.0,1016.47,GST,0,,,,2032.94,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101587,,Cardinia Shire Council,,TaxInclusive,,3.0,1069.15,GST,0,,,,3207.45,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101587,,Cardinia Shire Council,,TaxInclusive,,5.0,113.0,GST,0,,,,565.0,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101587,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTCHEON INSTALL,5.0,156.0,GST,0,,,,780.0,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101588,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,6554.2,Closed
Invoice,2025-05-15T00:00:00,JTW101588,,Minaret College,,TaxInclusive,,28.0,76.15,GST,0,,,,2132.2,6554.2,Closed
Invoice,2025-05-15T00:00:00,JTW101588,,Minaret College,,TaxInclusive,INSTALLATION ,28.0,130.0,GST,0,,,,3640.0,6554.2,Closed
Invoice,2025-05-15T00:00:00,JTW101588,,Minaret College,,TaxInclusive,,28.0,24.0,GST,0,,,,672.0,6554.2,Closed
Invoice,2025-05-16T00:00:00,JTW101589,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,550.0,Closed
Invoice,2025-05-16T00:00:00,JTW101589,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,1 HOURS LABOUR,4.0,110.0,GST,0,,,,440.0,550.0,Closed
Invoice,2025-05-16T00:00:00,JTW101590,,Tract,,TaxInclusive,CARD - SWBL83/45QAKSC PADLOCK ,2.0,168.0,GST,0,,,,336.0,369.6,Closed
Invoice,2025-05-21T00:00:00,JTW101592,,Mentone Grammar,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1339.51,Closed
Invoice,2025-05-21T00:00:00,JTW101592,,Mentone Grammar,,TaxInclusive,,1.0,1017.74,GST,0,,,,1017.74,1339.51,Closed
Invoice,2025-05-21T00:00:00,JTW101592,,Mentone Grammar,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,1339.51,Closed
Invoice,2025-05-21T00:00:00,JTW101593,,Eclat,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,275.0,Closed
Invoice,2025-05-21T00:00:00,JTW101593,,Eclat,,TaxInclusive,1 HOURS LABOUR,1.5,100.0,GST,0,,,,150.0,275.0,Closed
Invoice,2025-05-21T00:00:00,JTW101595,,McClelland College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1501.16,Closed
Invoice,2025-05-21T00:00:00,JTW101595,,McClelland College,,TaxInclusive,,1.0,1017.74,GST,0,,,,1017.74,1501.16,Closed
Invoice,2025-05-21T00:00:00,JTW101595,,McClelland College,,TaxInclusive,SALTO ESCUTCHEON INSTALL,1.0,80.0,GST,0,,,,80.0,1501.16,Closed
Invoice,2025-05-21T00:00:00,JTW101595,,McClelland College,,TaxInclusive,Bluenet option per door ,1.0,166.95,GST,0,,,,166.95,1501.16,Closed
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,250.0,GST,0,,,,250.0,3011.25,Closed
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,75.0,GST,0,,,,75.0,3011.25,Closed
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,220.0,GST,0,,,,220.0,3011.25,Closed
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,137.5,GST,0,,,,137.5,3011.25,Closed
